ID,Type,Blast,Play,Sleep,Consume,Negativist,Process,Static,Vortical,Holographic,Causal,Dialectic,Dominant,Creative,Harmonizing,Normalizing
ESTJc_36_frame590,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_9_frame20,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ISFPc_56_frame90,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ESTP_16_frame110,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
INFP_1_frame220,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJc_48_frame210,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_5_frame430,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ISFP_173_frame480,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
ENTJc_83_frame20,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISFJ_172_frame390,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFJ_170_frame540,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFPc_163_frame120,ESFPc,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
ISTJc_150_frame420,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_53_frame530,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_95_frame180,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_37_frame150,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_9_frame120,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
INFJc_151_frame230,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_30_frame420,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_24_frame340,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJ_12_frame80,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESFJc_78_frame490,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_44_frame270,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJ_11_frame30,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFJ_98_frame520,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJ_97_frame30,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFJ_6_frame410,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENFPc_99_frame10,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INTJc_129_frame570,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTPc_110_frame600,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISFJc_123_frame60,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
INFP_2_frame40,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJ_87_frame220,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFJ_70_frame210,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESTPc_117_frame370,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISTJc_147_frame360,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_33_frame30,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_136_frame170,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_52_frame480,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_135_frame420,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJ_97_frame560,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTJc_80_frame390,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESFP_85_frame260,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENTJ_132_frame150,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISTJc_148_frame320,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENTJ_139_frame130,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFP_86_frame230,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
INTJc_131_frame20,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISTP_166_frame100,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJc_40_frame250,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_156_frame230,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJ_88_frame260,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTJc_82_frame200,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INTJ_11_frame390,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESTJ_61_frame40,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFJc_76_frame170,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ISTP_165_frame530,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INTJc_128_frame30,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENTJc_79_frame340,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTPc_115_frame380,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESFJc_71_frame400,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTJ_142_frame140,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTP_157_frame130,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENFJc_44_frame310,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_134_frame180,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_46_frame280,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_36_frame180,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_147_frame200,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJ_59_frame230,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTP_18_frame180,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ISFPc_56_frame150,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ESFJ_70_frame370,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INTJc_129_frame410,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_48_frame600,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_113_frame230,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESFP_85_frame300,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ISTJc_143_frame220,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISFJc_119_frame410,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJ_170_frame150,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISFJ_172_frame50,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFJ_97_frame400,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJ_95_frame590,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTJ_141_frame410,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_53_frame120,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_126_frame450,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJc_23_frame220,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_9_frame530,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTJc_37_frame540,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_98_frame0,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_166_frame90,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENTJc_82_frame360,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJ_88_frame300,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFJc_156_frame350,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFP_86_frame90,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJc_40_frame330,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFP_86_frame350,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENTJ_142_frame430,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISTP_165_frame20,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENTJc_81_frame340,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INFJc_153_frame20,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESFJc_71_frame170,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJc_43_frame310,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_48_frame370,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_93_frame150,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_168_frame60,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ISFPc_56_frame420,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ESFJ_70_frame600,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_50_frame70,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_22_frame390,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_97_frame170,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTPc_68_frame120,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ENFJ_170_frame420,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTPc_108_frame40,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ISFPc_55_frame170,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ESTJ_63_frame130,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFJ_5_frame550,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ENFJc_54_frame120,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJc_154_frame10,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_30_frame540,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_24_frame220,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFPc_101_frame340,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJc_151_frame350,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_53_frame450,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_141_frame160,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INTJc_126_frame120,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISTPc_68_frame130,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ENFJ_97_frame160,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTJc_150_frame550,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJ_170_frame430,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_164_frame490,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJc_29_frame0,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_92_frame580,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_54_frame130,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTP_20_frame300,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESTJc_24_frame230,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFPc_101_frame350,ENFPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFJc_151_frame340,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENTJ_141_frame170,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_53_frame440,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJc_125_frame460,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISTJc_148_frame0,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ISTP_165_frame30,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFJc_153_frame30,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESFJc_71_frame160,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTJ_133_frame190,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_48_frame360,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_41_frame290,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_93_frame140,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_168_frame70,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ISFPc_56_frame430,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ENTP_159_frame40,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ESTJc_29_frame80,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_8_frame490,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTP_17_frame10,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ESTPc_113_frame220,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INFP_2_frame370,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJ_63_frame450,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFP_85_frame310,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ISFJc_119_frame400,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJc_28_frame250,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_170_frame140,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJ_64_frame120,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISFJ_172_frame40,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENFJ_97_frame410,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENTJ_141_frame400,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INTJc_126_frame440,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJ_95_frame580,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTJc_37_frame550,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_9_frame520,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ISTP_166_frame80,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJ_88_frame310,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFJc_72_frame140,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENTJ_139_frame50,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFP_86_frame80,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
INFJc_156_frame340,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_40_frame320,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_148_frame250,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJ_61_frame50,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJ_98_frame450,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESFJc_76_frame160,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INTJc_128_frame20,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFJc_71_frame410,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INFJc_152_frame360,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENTJ_134_frame190,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTP_157_frame120,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENTJ_142_frame150,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_44_frame300,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_46_frame290,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_147_frame210,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_36_frame190,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJ_59_frame220,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTPc_117_frame200,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTP_18_frame190,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENTJ_133_frame20,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESFJ_70_frame360,ESFJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISFPc_56_frame140,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
INTJc_129_frame400,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJ_97_frame570,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTPc_68_frame520,ISTPc,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
ISTJc_150_frame140,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_28_frame330,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFPc_55_frame30,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
ISFJc_119_frame560,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFP_85_frame270,ESFP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ISTJc_143_frame350,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_39_frame70,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTP_15_frame120,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENTJ_132_frame140,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INFP_2_frame210,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ISTJc_148_frame330,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENTJ_139_frame120,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISTP_166_frame110,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJc_40_frame240,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFP_86_frame220,ENFP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJ_92_frame190,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFJc_156_frame220,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJ_88_frame270,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_168_frame590,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTJc_37_frame430,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_90_frame10,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INTJ_11_frame380,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESFJc_78_frame480,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESFJc_71_frame570,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_33_frame410,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTP_165_frame440,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ENFJ_98_frame530,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
INFJ_6_frame400,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ISFJc_123_frame310,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISFJc_123_frame70,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ISTJc_147_frame370,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENFJc_52_frame490,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_136_frame160,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTJ_132_frame430,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ISFJ_172_frame380,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ISFP_173_frame490,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
ENTJc_83_frame30,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ENFJ_170_frame550,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_49_frame70,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJ_95_frame190,ENFJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ENFJc_53_frame520,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_9_frame130,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
INFJc_151_frame220,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_37_frame140,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_30_frame430,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INTJ_12_frame90,INTJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ESTP_20_frame260,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJc_44_frame30,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJc_119_frame20,ISFJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESTJ_62_frame480,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ISTP_165_frame130,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFJc_155_frame200,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_34_frame410,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENTJ_142_frame540,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENTP_157_frame530,ENTP_,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
ENTJ_134_frame580,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ESTPc_108_frame110,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INTJc_127_frame490,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ESFJc_73_frame50,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ESTJc_36_frame580,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFPc_56_frame80,ISFPc,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
INFJ_9_frame30,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESFJc_73_frame190,ESFJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INFP_1_frame230,INFP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
ESTP_16_frame100,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
ENFJc_48_frame200,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
INFJ_6_frame170,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ESTJc_38_frame100,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_53_frame290,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJ_59_frame20,ESTJ_,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
ESTPc_116_frame560,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
ESTP_17_frame270,ESTP_,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
INFJ_7_frame200,INFJ_,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ISTP_167_frame10,ISTP_,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
INFJc_151_frame10,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENTJ_132_frame380,ENTJ_,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENFJc_42_frame110,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISTJc_143_frame190,ISTJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INFJc_154_frame170,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ESTJc_32_frame210,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFP_173_frame320,ISFP_,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
ISFJ_172_frame430,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
ENTJc_80_frame140,ENTJc,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
INFJc_153_frame400,INFJc,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
INTP_13_frame400,INTP_,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
ENFJc_45_frame460,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ENFJc_51_frame300,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTPc_109_frame260,ESTPc,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
INTJc_127_frame320,INTJc,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ENFJc_46_frame130,ENFJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ESTJc_36_frame230,ESTJc,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ISFJ_171_frame160,ISFJ_,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
